case_id,slice_idx,inference_time_ms,memory_usage_mb,has_tumor,image_size
case_00102,228,18.596172332763672,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,366,19.97661590576172,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00194,464,19.29950714111328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,442,18.621206283569336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,37,19.24729347229004,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,340,18.500566482543945,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,61,27.440547943115234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,424,18.622636795043945,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,292,19.935131072998047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,113,18.545150756835938,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,265,19.762516021728516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,118,28.362035751342773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,113,19.777297973632812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,100,19.460678100585938,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,187,20.69830894470215,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,494,19.303560256958008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,485,20.463943481445312,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,378,20.1418399810791,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,397,21.40641212463379,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,317,19.506454467773438,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,222,21.2709903717041,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,498,18.932104110717773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,315,20.129680633544922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,311,18.845796585083008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,258,20.15089988708496,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,247,19.27971839904785,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,62,20.906686782836914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,314,19.930124282836914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,148,20.597219467163086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,376,19.99831199645996,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,473,24.20210838317871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,464,19.942045211791992,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,83,21.088838577270508,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,127,19.75703239440918,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00154,93,24.88231658935547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,282,20.574569702148438,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,510,19.826650619506836,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,67,18.969297409057617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,55,21.272659301757812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,152,19.48094367980957,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,236,20.40863037109375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,475,27.820825576782227,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,22,29.45232391357422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,174,18.94688606262207,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00086,468,21.372079849243164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,447,20.313262939453125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,243,19.539356231689453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,76,20.417213439941406,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,240,21.954059600830078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,12,19.04296875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,131,21.338224411010742,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00113,442,20.069599151611328,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,319,26.983261108398438,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,475,20.47872543334961,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,75,19.919395446777344,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,315,20.661592483520508,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,184,20.125865936279297,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00154,180,23.577451705932617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,366,19.687652587890625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,469,22.01247215270996,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,43,19.27495002746582,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,120,19.417524337768555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,153,19.67787742614746,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,34,29.33216094970703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,420,27.93598175048828,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,437,19.58608627319336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,295,20.93195915222168,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,487,19.79231834411621,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,153,20.615100860595703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,280,18.512248992919922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,389,19.9887752532959,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,26,26.64470672607422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,297,20.45607566833496,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,193,19.531726837158203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,296,22.133827209472656,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,283,19.446134567260742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,205,20.203113555908203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,152,19.71268653869629,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,494,18.835783004760742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,506,21.957874298095703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,399,19.34361457824707,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00086,504,20.50495147705078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,411,18.056869506835938,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00075,407,18.122196197509766,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,2,17.945289611816406,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,322,20.359516143798828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,171,19.688844680786133,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,118,29.22201156616211,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,154,28.778791427612305,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,26,29.58059310913086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,77,28.409719467163086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,49,28.658390045166016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,52,19.744157791137695,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,355,19.37270164489746,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,326,19.59228515625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,276,19.605398178100586,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,209,21.061420440673828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,248,19.324064254760742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,32,20.842790603637695,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,130,19.199848175048828,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00161,139,28.020381927490234,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,289,19.076108932495117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,52,21.152257919311523,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,370,19.243955612182617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,193,21.44479751586914,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,497,22.000789642333984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,164,20.174264907836914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,181,18.866300582885742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,397,21.288633346557617,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00115,454,19.56343650817871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,364,20.88022232055664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,94,19.067764282226562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,280,20.662546157836914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,477,19.273042678833008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,401,20.400524139404297,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,400,19.67597007751465,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,328,20.437240600585938,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,252,18.48745346069336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,480,18.452167510986328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,335,20.1871395111084,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,139,20.68328857421875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,53,19.533634185791016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,25,19.55413818359375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,508,22.17555046081543,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,483,19.641637802124023,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,25,21.319866180419922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,212,19.108295440673828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,173,23.212194442749023,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,80,20.008087158203125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,148,21.250247955322266,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,155,19.313573837280273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,375,19.269227981567383,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,378,19.25802230834961,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,270,19.423484802246094,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,499,21.149396896362305,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,438,19.234180450439453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,128,20.685434341430664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,178,18.76544952392578,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,218,20.957469940185547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,431,19.06585693359375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,13,20.359516143798828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,61,19.238710403442383,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,260,19.19078826904297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,286,29.0834903717041,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,8,20.99299430847168,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,12,19.421100616455078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,469,21.154403686523438,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,46,29.271602630615234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,255,38.24138641357422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,414,18.857240676879883,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,65,23.219823837280273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,505,19.096851348876953,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,478,21.057844161987305,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,25,18.96524429321289,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,41,20.592689514160156,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,482,21.781444549560547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,504,21.4388370513916,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,132,19.71292495727539,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,210,21.611928939819336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,378,19.470691680908203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,326,21.60477638244629,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,426,21.043062210083008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,58,22.173404693603516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,455,19.309282302856445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,145,21.401166915893555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,11,21.13199234008789,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,288,21.695613861083984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,155,19.568443298339844,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,179,21.840572357177734,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,311,19.489049911499023,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,384,22.142410278320312,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,231,20.285367965698242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,18,20.27106285095215,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,269,19.825220108032227,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,48,19.673824310302734,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,364,19.876956939697266,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,423,19.51289176940918,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,3,18.69988441467285,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,297,18.599271774291992,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,189,19.32549476623535,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,454,18.419981002807617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,272,19.54936981201172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,301,18.495559692382812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,136,19.62137222290039,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,348,18.40949058532715,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,210,19.829511642456055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,341,19.423246383666992,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00133,133,23.459434509277344,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,73,22.46236801147461,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,188,20.655393600463867,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00154,214,23.42844009399414,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,305,20.686626434326172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,194,20.111083984375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,339,21.66008949279785,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,486,20.063161849975586,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,415,19.536256790161133,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,302,20.853281021118164,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,29,20.92909812927246,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,191,19.6533203125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,398,21.4540958404541,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,190,20.241975784301758,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,69,18.223047256469727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,502,19.588232040405273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,359,21.555423736572266,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00115,24,19.075632095336914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,177,19.847869873046875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,157,19.79374885559082,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,356,24.204730987548828,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00115,315,19.637346267700195,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,472,20.22695541381836,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,120,19.776582717895508,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,229,20.252227783203125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,193,20.11275291442871,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,431,24.41263198852539,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,176,20.21050453186035,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,349,20.08509635925293,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,26,23.305416107177734,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,305,20.164012908935547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,251,19.58918571472168,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,274,19.500017166137695,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,154,19.368886947631836,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,239,20.67279815673828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,279,19.582033157348633,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,262,19.556283950805664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,128,19.43516731262207,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,491,21.35014533996582,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,212,18.889904022216797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,97,21.509647369384766,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,78,19.28114891052246,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,72,20.76244354248047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,238,27.974843978881836,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,78,18.913984298706055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,190,18.52273941040039,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,301,19.96302604675293,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,66,18.84293556213379,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,458,19.010543823242188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,470,19.484519958496094,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,61,19.350051879882812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,393,19.919157028198242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,379,27.967453002929688,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,46,20.54619789123535,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,490,19.657135009765625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,105,20.195722579956055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,108,18.842697143554688,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,87,20.518779754638672,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,172,18.76354217529297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,409,20.46823501586914,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00115,349,19.107341766357422,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00033,307,21.63243293762207,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,123,18.53775978088379,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,222,20.81918716430664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,338,20.830392837524414,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,287,20.244121551513672,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,145,21.49057388305664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,66,19.069671630859375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,402,20.304441452026367,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,377,19.444704055786133,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,490,19.434690475463867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,49,20.732641220092773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,82,19.333362579345703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,149,21.204710006713867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,130,17.781496047973633,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,488,20.36309242248535,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,24,20.053863525390625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,108,21.495819091796875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,120,19.620895385742188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,310,18.657684326171875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,10,21.001577377319336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,157,19.655704498291016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,61,18.08643341064453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,16,19.25182342529297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,418,18.61858367919922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,241,19.83356475830078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,338,19.100666046142578,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00033,298,22.10259437561035,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,75,20.11275291442871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,116,20.831823348999023,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,387,20.01357078552246,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,465,19.717693328857422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,37,19.451379776000977,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,222,21.917104721069336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,207,19.89579200744629,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,253,21.7437744140625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,339,19.9739933013916,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,222,21.086931228637695,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,222,19.724369049072266,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,309,20.982027053833008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,372,19.726991653442383,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,466,20.78533172607422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,29,21.459341049194336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,359,20.697832107543945,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,115,20.970582962036133,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,359,20.07460594177246,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,506,19.903898239135742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,254,20.552873611450195,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,246,20.19810676574707,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,432,19.764184951782227,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,409,21.203994750976562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,458,18.528461456298828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,368,19.8209285736084,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00115,300,18.89801025390625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,102,19.902706146240234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,271,20.027875900268555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,133,21.019697189331055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,492,19.26422119140625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,119,22.36008644104004,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,345,19.867420196533203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,114,26.76558494567871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,78,21.8961238861084,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,329,19.90675926208496,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,53,19.09494400024414,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,261,20.851850509643555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,405,19.313573837280273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,294,21.409034729003906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,414,18.822669982910156,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00133,37,22.273540496826172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,138,19.931793212890625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,319,19.27804946899414,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00075,294,22.58443832397461,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,385,20.80082893371582,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,279,19.18339729309082,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,85,20.77484130859375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,169,19.749879837036133,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,379,19.838333129882812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,159,21.105527877807617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,255,19.863128662109375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,59,21.606922149658203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,305,24.356842041015625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,464,22.760391235351562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,100,23.174524307250977,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,63,19.77229118347168,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,167,24.671554565429688,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,185,19.989013671875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,250,20.333051681518555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,201,21.164655685424805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,349,20.131826400756836,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00075,454,25.677204132080078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,42,19.799470901489258,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,182,19.56939697265625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,104,19.663333892822266,0.0,False,"torch.Size([1, 1, 224, 224])"
