true_positive,false_negative,false_positive,class_confusion,fn_percent,fp_percent,cc_percent,error_rate,case_id,slice_idx
0,0,93,0,0.0,100.0,0.0,100.0,case_00125,419
271,9,52,0,14.754098360655737,85.24590163934427,0.0,18.373493975903614,case_00086,190
487,2,84,0,2.3255813953488373,97.67441860465117,0.0,15.008726003490402,case_00161,222
12,18,21,0,46.15384615384615,53.84615384615385,0.0,76.47058823529412,case_00079,464
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,297
0,0,62,0,0.0,100.0,0.0,100.0,case_00125,405
781,5,52,0,8.771929824561404,91.2280701754386,0.0,6.801909307875895,case_00086,117
1062,3,43,0,6.521739130434782,93.47826086956522,0.0,4.1516245487364625,case_00033,381
0,0,225,0,0.0,100.0,0.0,100.0,case_00102,234
0,0,83,0,0.0,100.0,0.0,100.0,case_00161,286
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,208
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,119
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,501
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,509
29,0,107,0,0.0,100.0,0.0,78.67647058823529,case_00203,422
0,0,60,0,0.0,100.0,0.0,100.0,case_00134,259
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,415
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,448
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,133
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,271
712,6,92,0,6.122448979591836,93.87755102040816,0.0,12.098765432098766,case_00125,319
1284,128,60,0,68.08510638297872,31.914893617021278,0.0,12.771739130434783,case_00134,197
811,32,149,0,17.679558011049725,82.32044198895028,0.0,18.245967741935484,case_00161,190
0,0,39,0,0.0,100.0,0.0,100.0,case_00086,482
679,6,62,0,8.823529411764707,91.17647058823529,0.0,9.103078982597054,case_00203,164
906,23,55,0,29.487179487179485,70.51282051282051,0.0,7.926829268292683,case_00113,117
1629,37,154,0,19.3717277486911,80.6282722513089,0.0,10.494505494505495,case_00161,352
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,399
1154,19,77,0,19.791666666666668,80.20833333333333,0.0,7.68,case_00014,208
0,0,22,0,0.0,100.0,0.0,100.0,case_00033,215
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,130
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,443
3975,40,230,41,12.861736334405144,73.95498392282958,13.183279742765274,7.256182921138591,case_00102,332
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,285
2552,26,55,0,32.098765432098766,67.90123456790124,0.0,3.0763387770603874,case_00115,149
3740,65,517,177,8.563899868247693,68.1159420289855,23.320158102766797,16.87041564792176,case_00113,368
289,3,25,0,10.714285714285714,89.28571428571429,0.0,8.832807570977918,case_00125,303
0,0,7,0,0.0,100.0,0.0,100.0,case_00194,211
0,0,22,0,0.0,100.0,0.0,100.0,case_00102,101
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,19
0,0,9,0,0.0,100.0,0.0,100.0,case_00161,307
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,267
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,248
3637,9,650,93,1.196808510638298,86.43617021276596,12.367021276595745,17.133743449532922,case_00113,349
0,0,28,0,0.0,100.0,0.0,100.0,case_00133,214
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,115
327,8,40,23,11.267605633802816,56.33802816901409,32.394366197183096,17.839195979899497,case_00203,400
0,0,40,0,0.0,100.0,0.0,100.0,case_00194,62
472,49,38,0,56.32183908045977,43.67816091954023,0.0,15.56350626118068,case_00113,435
117,2,34,0,5.555555555555555,94.44444444444444,0.0,23.529411764705884,case_00075,375
630,9,94,82,4.864864864864865,50.810810810810814,44.32432432432432,22.699386503067483,case_00079,335
0,0,264,0,0.0,100.0,0.0,100.0,case_00125,46
0,0,11,0,0.0,100.0,0.0,100.0,case_00194,289
698,7,71,0,8.974358974358974,91.02564102564102,0.0,10.051546391752577,case_00203,371
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,277
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,505
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,490
0,0,71,0,0.0,100.0,0.0,100.0,case_00102,124
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,427
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,501
3510,10,108,0,8.474576271186441,91.52542372881356,0.0,3.252480705622933,case_00115,170
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,286
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,257
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,486
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,91
111,16,57,0,21.91780821917808,78.08219178082192,0.0,39.67391304347826,case_00033,205
0,0,66,0,0.0,100.0,0.0,100.0,case_00125,243
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,313
619,15,42,0,26.31578947368421,73.6842105263158,0.0,8.431952662721894,case_00161,218
0,0,200,0,0.0,100.0,0.0,100.0,case_00075,493
2597,44,114,0,27.848101265822784,72.15189873417721,0.0,5.73502722323049,case_00134,168
0,0,63,0,0.0,100.0,0.0,100.0,case_00194,485
0,0,544,0,0.0,100.0,0.0,100.0,case_00194,378
0,0,98,0,0.0,100.0,0.0,100.0,case_00014,398
672,24,82,0,22.641509433962263,77.35849056603773,0.0,13.624678663239074,case_00086,327
0,0,48,0,0.0,100.0,0.0,100.0,case_00125,399
840,6,156,0,3.7037037037037037,96.29629629629629,0.0,16.167664670658684,case_00075,313
3580,28,91,29,18.91891891891892,61.486486486486484,19.594594594594593,3.9699570815450644,case_00102,380
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,2
0,0,682,0,0.0,100.0,0.0,100.0,case_00194,417
1109,10,38,0,20.833333333333332,79.16666666666667,0.0,4.148660328435609,case_00086,361
1032,9,37,0,19.565217391304348,80.43478260869566,0.0,4.267161410018553,case_00125,168
3636,80,454,217,10.652463382157125,60.45272969374168,28.8948069241012,17.118759972646455,case_00113,369
0,0,8,0,0.0,100.0,0.0,100.0,case_00014,54
189,20,56,0,26.31578947368421,73.6842105263158,0.0,28.67924528301887,case_00079,459
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,50
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,425
0,0,27,0,0.0,100.0,0.0,100.0,case_00102,226
746,29,26,0,52.72727272727273,47.27272727272727,0.0,6.866416978776529,case_00014,331
1073,63,59,0,51.63934426229508,48.36065573770492,0.0,10.209205020920502,case_00113,196
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,499
0,0,386,0,0.0,100.0,0.0,100.0,case_00194,364
1378,23,156,0,12.849162011173185,87.15083798882682,0.0,11.496467565831727,case_00113,193
1558,43,122,0,26.060606060606062,73.93939393939394,0.0,9.576320371445155,case_00161,171
0,0,118,0,0.0,100.0,0.0,100.0,case_00161,61
1299,18,66,0,21.428571428571427,78.57142857142857,0.0,6.073752711496746,case_00086,148
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,265
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,227
1015,5,161,0,3.0120481927710845,96.98795180722891,0.0,14.055884843353091,case_00075,319
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,107
535,16,22,0,42.10526315789474,57.89473684210526,0.0,6.631762652705061,case_00133,333
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,495
781,12,43,6,19.672131147540984,70.49180327868852,9.836065573770492,7.244655581947743,case_00079,441
0,0,37,0,0.0,100.0,0.0,100.0,case_00194,314
0,0,418,0,0.0,100.0,0.0,100.0,case_00102,462
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,202
2119,67,140,32,28.03347280334728,58.57740585774059,13.389121338912133,10.13570822731128,case_00102,311
0,0,6,0,0.0,100.0,0.0,100.0,case_00134,76
0,0,38,0,0.0,100.0,0.0,100.0,case_00033,213
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,467
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,269
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,71
685,8,55,0,12.698412698412698,87.3015873015873,0.0,8.422459893048128,case_00134,363
1818,38,167,0,18.536585365853657,81.46341463414635,0.0,10.133465150766188,case_00115,192
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,451
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,256
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,500
0,0,7,0,0.0,100.0,0.0,100.0,case_00014,120
0,0,12,0,0.0,100.0,0.0,100.0,case_00014,154
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,59
0,0,503,0,0.0,100.0,0.0,100.0,case_00161,84
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,4
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,103
587,9,59,0,13.235294117647058,86.76470588235294,0.0,10.381679389312977,case_00125,313
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,133
0,0,684,0,0.0,100.0,0.0,100.0,case_00125,93
152,1,59,0,1.6666666666666667,98.33333333333333,0.0,28.30188679245283,case_00134,281
50,1,20,1,4.545454545454546,90.9090909090909,4.545454545454546,30.555555555555557,case_00203,418
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,251
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,254
0,0,1184,0,0.0,100.0,0.0,100.0,case_00161,59
1642,21,103,33,13.375796178343949,65.60509554140127,21.019108280254777,8.727070594774874,case_00161,157
0,0,110,0,0.0,100.0,0.0,100.0,case_00161,289
0,0,0,0,0.0,0.0,0.0,0.0,case_00102,496
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,12
1684,11,100,0,9.90990990990991,90.09009009009009,0.0,6.183844011142061,case_00134,157
0,0,1,0,0.0,100.0,0.0,100.0,case_00161,319
0,0,83,0,0.0,100.0,0.0,100.0,case_00125,392
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,478
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,249
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,190
36,29,26,0,52.72727272727273,47.27272727272727,0.0,60.43956043956044,case_00161,238
446,6,84,0,6.666666666666667,93.33333333333333,0.0,16.791044776119403,case_00113,310
82,23,19,0,54.76190476190476,45.23809523809524,0.0,33.87096774193548,case_00161,237
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,2
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,423
0,0,1,0,0.0,100.0,0.0,100.0,case_00075,486
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,34
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,481
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,497
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,36
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,502
404,23,46,0,33.333333333333336,66.66666666666667,0.0,14.587737843551798,case_00161,331
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,407
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,82
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,395
910,17,40,0,29.82456140350877,70.17543859649123,0.0,5.894519131334023,case_00014,340
48,3,13,0,18.75,81.25,0.0,25.0,case_00133,351
0,0,481,0,0.0,100.0,0.0,100.0,case_00154,61
917,16,78,0,17.02127659574468,82.97872340425532,0.0,9.297725024727992,case_00014,218
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,8
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,504
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,262
1096,6,65,0,8.450704225352112,91.54929577464789,0.0,6.083976006855184,case_00194,124
1477,10,68,0,12.820512820512821,87.17948717948718,0.0,5.016077170418006,case_00161,375
476,3,23,0,11.538461538461538,88.46153846153847,0.0,5.179282868525896,case_00125,361
1531,22,147,44,10.328638497652582,69.01408450704226,20.657276995305164,12.213302752293577,case_00079,354
4362,31,164,103,10.40268456375839,55.033557046979865,34.56375838926174,6.394849785407725,case_00102,346
0,0,661,0,0.0,100.0,0.0,100.0,case_00102,273
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,21
745,4,95,0,4.040404040404041,95.95959595959596,0.0,11.729857819905213,case_00075,309
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,66
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,102
0,0,43,0,0.0,100.0,0.0,100.0,case_00154,290
0,0,10,0,0.0,100.0,0.0,100.0,case_00033,306
0,0,69,0,0.0,100.0,0.0,100.0,case_00102,16
565,14,95,0,12.844036697247706,87.1559633027523,0.0,16.172106824925816,case_00203,195
1132,7,35,45,8.045977011494253,40.229885057471265,51.724137931034484,7.136997538966366,case_00133,147
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,418
1612,13,32,0,28.88888888888889,71.11111111111111,0.0,2.715751357875679,case_00102,163
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,454
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,213
0,0,0,0,0.0,0.0,0.0,0.0,case_00102,228
3801,34,478,146,5.167173252279635,72.64437689969606,22.188449848024316,14.756671899529042,case_00113,366
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,464
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,442
0,0,368,0,0.0,100.0,0.0,100.0,case_00134,37
1576,70,100,33,34.48275862068966,49.26108374384236,16.25615763546798,11.410905002810567,case_00154,340
0,0,4359,0,0.0,100.0,0.0,100.0,case_00134,61
0,0,125,0,0.0,100.0,0.0,100.0,case_00154,424
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,292
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,113
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,265
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,118
635,25,49,0,33.78378378378378,66.21621621621621,0.0,10.437235543018335,case_00113,113
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,100
0,12,0,0,100.0,0.0,0.0,100.0,case_00133,187
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,494
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,485
0,0,46,0,0.0,100.0,0.0,100.0,case_00115,378
0,0,208,0,0.0,100.0,0.0,100.0,case_00075,397
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,317
0,0,31,0,0.0,100.0,0.0,100.0,case_00115,222
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,498
0,0,27,0,0.0,100.0,0.0,100.0,case_00033,315
0,0,52,0,0.0,100.0,0.0,100.0,case_00194,311
0,0,25,0,0.0,100.0,0.0,100.0,case_00133,258
0,0,38,0,0.0,100.0,0.0,100.0,case_00125,247
0,0,160,0,0.0,100.0,0.0,100.0,case_00161,62
0,0,13,0,0.0,100.0,0.0,100.0,case_00033,314
2793,29,218,0,11.740890688259109,88.25910931174089,0.0,8.125,case_00113,148
3777,21,227,123,5.660377358490566,61.18598382749326,33.15363881401617,8.944069431051108,case_00113,376
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,473
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,464
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,83
698,8,31,5,18.181818181818183,70.45454545454545,11.363636363636363,5.929919137466308,case_00133,127
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,93
0,0,113,0,0.0,100.0,0.0,100.0,case_00115,282
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,510
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,67
0,0,119,0,0.0,100.0,0.0,100.0,case_00161,55
1039,38,14,0,73.07692307692308,26.923076923076923,0.0,4.766269477543538,case_00154,152
0,0,17,0,0.0,100.0,0.0,100.0,case_00079,236
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,475
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,22
397,18,78,2,18.367346938775512,79.59183673469387,2.0408163265306123,19.7979797979798,case_00133,174
0,0,262,0,0.0,100.0,0.0,100.0,case_00086,468
0,0,250,0,0.0,100.0,0.0,100.0,case_00194,447
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,243
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,76
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,240
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,12
882,16,23,3,38.095238095238095,54.76190476190476,7.142857142857143,4.545454545454546,case_00133,131
35,1,93,0,1.0638297872340425,98.93617021276596,0.0,72.86821705426357,case_00113,442
2123,29,270,0,9.698996655518394,90.3010033444816,0.0,12.345169281585466,case_00134,319
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,475
0,0,46,0,0.0,100.0,0.0,100.0,case_00134,75
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,315
1180,12,88,17,10.256410256410257,75.21367521367522,14.52991452991453,9.020817270624518,case_00033,184
1970,51,107,0,32.278481012658226,67.72151898734177,0.0,7.424812030075188,case_00154,180
1478,6,60,0,9.090909090909092,90.9090909090909,0.0,4.274611398963731,case_00033,366
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,469
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,43
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,120
459,5,68,0,6.8493150684931505,93.15068493150685,0.0,13.721804511278195,case_00203,153
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,34
1898,46,169,56,16.974169741697416,62.361623616236166,20.66420664206642,12.494236975564776,case_00113,420
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,437
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,295
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,487
1263,37,67,0,35.57692307692308,64.42307692307692,0.0,7.607900512070227,case_00134,153
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,280
568,0,90,31,0.0,74.3801652892562,25.619834710743802,17.56168359941945,case_00086,389
0,0,128,0,0.0,100.0,0.0,100.0,case_00102,26
0,0,127,0,0.0,100.0,0.0,100.0,case_00161,297
185,11,37,0,22.916666666666668,77.08333333333333,0.0,20.600858369098713,case_00086,193
0,0,123,0,0.0,100.0,0.0,100.0,case_00161,296
0,0,44,0,0.0,100.0,0.0,100.0,case_00154,283
360,84,19,0,81.55339805825243,18.446601941747574,0.0,22.24622030237581,case_00154,205
1148,37,55,0,40.21739130434783,59.78260869565217,0.0,7.419354838709677,case_00134,152
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,494
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,506
305,8,34,34,10.526315789473685,44.73684210526316,44.73684210526316,19.94750656167979,case_00086,399
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,504
2606,45,181,56,15.957446808510639,64.18439716312056,19.858156028368793,9.76454293628809,case_00113,411
0,0,239,0,0.0,100.0,0.0,100.0,case_00075,407
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,2
0,0,201,0,0.0,100.0,0.0,100.0,case_00194,322
2789,32,132,0,19.51219512195122,80.48780487804878,0.0,5.55367422959702,case_00134,171
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,118
768,20,41,0,32.78688524590164,67.21311475409836,0.0,7.3582629674306395,case_00079,154
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,26
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,77
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,49
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,52
0,0,550,0,0.0,100.0,0.0,100.0,case_00194,355
872,5,83,0,5.681818181818182,94.31818181818181,0.0,9.166666666666666,case_00125,326
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,276
792,10,93,0,9.70873786407767,90.29126213592232,0.0,11.508379888268156,case_00161,209
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,248
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,32
837,16,27,6,32.6530612244898,55.10204081632653,12.244897959183673,5.530474040632054,case_00133,130
896,28,44,31,27.184466019417474,42.71844660194175,30.097087378640776,10.31031031031031,case_00161,139
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,289
0,0,1100,0,0.0,100.0,0.0,100.0,case_00194,52
1650,11,110,0,9.090909090909092,90.9090909090909,0.0,6.832298136645963,case_00161,370
912,14,63,12,15.730337078651685,70.78651685393258,13.48314606741573,8.89110889110889,case_00125,193
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,497
1618,11,37,0,22.916666666666668,77.08333333333333,0.0,2.881152460984394,case_00102,164
2000,42,131,0,24.277456647398843,75.72254335260115,0.0,7.96134376438104,case_00154,181
3221,41,127,78,16.666666666666668,51.6260162601626,31.70731707317073,7.095471589270263,case_00113,397
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,454
1767,15,150,0,9.090909090909092,90.9090909090909,0.0,8.540372670807454,case_00161,364
0,0,112,0,0.0,100.0,0.0,100.0,case_00014,94
0,0,40,0,0.0,100.0,0.0,100.0,case_00125,280
0,0,3,0,0.0,100.0,0.0,100.0,case_00033,477
3058,36,141,122,12.040133779264215,47.15719063545151,40.802675585284284,8.90676198987191,case_00113,401
2139,11,158,0,6.508875739644971,93.49112426035504,0.0,7.322357019064125,case_00102,400
2225,24,114,36,13.793103448275861,65.51724137931035,20.689655172413794,7.253022092538558,case_00134,328
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,252
0,0,117,0,0.0,100.0,0.0,100.0,case_00194,480
464,6,21,0,22.22222222222222,77.77777777777777,0.0,5.4989816700611,case_00133,335
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,139
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,53
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,25
0,0,34,0,0.0,100.0,0.0,100.0,case_00079,508
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,483
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,25
17,3,40,0,6.976744186046512,93.02325581395348,0.0,71.66666666666667,case_00113,212
2771,18,215,0,7.725321888412017,92.27467811158799,0.0,7.756324900133156,case_00113,173
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,80
1497,6,95,0,5.9405940594059405,94.05940594059406,0.0,6.320400500625782,case_00194,148
793,18,40,0,31.03448275862069,68.96551724137932,0.0,6.81551116333725,case_00079,155
703,9,61,0,12.857142857142858,87.14285714285714,0.0,9.055627425614489,case_00203,375
542,37,13,0,74.0,26.0,0.0,8.445945945945946,case_00154,378
0,0,1,0,0.0,100.0,0.0,100.0,case_00033,270
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,499
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,438
0,0,10,0,0.0,100.0,0.0,100.0,case_00154,128
3204,14,169,0,7.6502732240437155,92.34972677595628,0.0,5.403011514614703,case_00115,178
0,0,3,0,0.0,100.0,0.0,100.0,case_00154,218
0,0,9,0,0.0,100.0,0.0,100.0,case_00134,431
0,0,597,0,0.0,100.0,0.0,100.0,case_00113,13
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,61
0,0,8,0,0.0,100.0,0.0,100.0,case_00194,260
0,0,15,0,0.0,100.0,0.0,100.0,case_00115,286
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,8
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,12
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,469
0,0,89,0,0.0,100.0,0.0,100.0,case_00194,46
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,255
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,414
0,0,4634,0,0.0,100.0,0.0,100.0,case_00134,65
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,505
0,0,189,0,0.0,100.0,0.0,100.0,case_00075,478
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,25
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,41
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,482
0,0,684,0,0.0,100.0,0.0,100.0,case_00194,504
1311,2,79,0,2.4691358024691357,97.53086419753086,0.0,5.818965517241379,case_00194,132
443,10,68,0,12.820512820512821,87.17948717948718,0.0,14.971209213051823,case_00079,210
1338,15,80,0,15.789473684210526,84.21052631578948,0.0,6.6294487090020935,case_00161,378
1087,20,147,0,11.976047904191617,88.02395209580838,0.0,13.317384370015949,case_00075,326
0,0,2,0,0.0,100.0,0.0,100.0,case_00086,426
0,0,4013,0,0.0,100.0,0.0,100.0,case_00134,58
0,0,366,0,0.0,100.0,0.0,100.0,case_00113,455
190,8,19,0,29.62962962962963,70.37037037037037,0.0,12.442396313364055,case_00125,145
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,11
561,29,23,0,55.76923076923077,44.23076923076923,0.0,8.482871125611746,case_00134,288
1424,1,39,0,2.5,97.5,0.0,2.73224043715847,case_00102,155
1287,30,139,0,17.75147928994083,82.24852071005917,0.0,11.607142857142858,case_00161,179
136,28,14,0,66.66666666666667,33.333333333333336,0.0,23.59550561797753,case_00154,311
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,384
294,3,45,0,6.25,93.75,0.0,14.035087719298245,case_00161,231
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,18
0,0,751,0,0.0,100.0,0.0,100.0,case_00102,269
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,48
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,364
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,423
0,0,6,0,0.0,100.0,0.0,100.0,case_00133,3
729,39,11,0,78.0,22.0,0.0,6.418485237483954,case_00115,297
841,19,140,0,11.949685534591195,88.0503144654088,0.0,15.9,case_00161,189
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,454
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,272
499,9,59,0,13.235294117647058,86.76470588235294,0.0,11.99294532627866,case_00075,301
1384,5,96,0,4.9504950495049505,95.04950495049505,0.0,6.801346801346801,case_00194,136
954,9,30,0,23.076923076923077,76.92307692307692,0.0,3.9274924471299095,case_00014,348
788,5,79,0,5.9523809523809526,94.04761904761905,0.0,9.63302752293578,case_00161,210
1261,2,142,18,1.2345679012345678,87.65432098765432,11.11111111111111,11.384399156711174,case_00075,341
942,14,15,17,30.434782608695652,32.608695652173914,36.95652173913044,4.65587044534413,case_00133,133
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,73
1065,11,62,15,12.5,70.45454545454545,17.045454545454547,7.632263660017346,case_00125,188
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,214
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,305
777,62,56,0,52.54237288135593,47.45762711864407,0.0,13.184357541899441,case_00161,194
963,19,42,0,31.147540983606557,68.85245901639344,0.0,5.95703125,case_00086,339
0,0,67,0,0.0,100.0,0.0,100.0,case_00079,486
513,18,132,0,12.0,88.0,0.0,22.624434389140273,case_00102,415
1301,10,215,31,3.90625,83.984375,12.109375,16.441875401412975,case_00102,302
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,29
628,50,56,0,47.16981132075472,52.83018867924528,0.0,14.44141689373297,case_00079,191
319,18,26,27,25.35211267605634,36.61971830985915,38.028169014084504,18.205128205128204,case_00086,398
2287,58,230,0,20.13888888888889,79.86111111111111,0.0,11.184466019417476,case_00134,190
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,69
0,0,100,0,0.0,100.0,0.0,100.0,case_00075,502
1723,9,128,37,5.172413793103448,73.5632183908046,21.264367816091955,9.172377438060096,case_00079,359
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,24
953,21,48,0,30.434782608695652,69.56521739130434,0.0,6.75146771037182,case_00079,177
1407,3,40,0,6.976744186046512,93.02325581395348,0.0,2.9655172413793105,case_00033,157
