gt_to_pred_mean,gt_to_pred_std,gt_to_pred_max,pred_to_gt_mean,pred_to_gt_std,pred_to_gt_max,gt_boundary_length,pred_boundary_length,case_id,slice_idx
0.6442516977811517,0.6855215167345979,3.0,0.7485031301608899,0.8693565436507662,5.0,212,200,case_00102,385
0.5929596168459869,0.5415961863064995,2.0,0.6767949691854512,0.5531037198977848,2.23606797749979,161,138,case_00079,383
0.6825619641525454,0.5856045547158798,2.0,0.7518988127506743,0.5918045209091783,2.23606797749979,154,136,case_00079,417
0.8355040196319795,0.7665815800637857,3.0,0.7650889935240293,0.6439245545779317,2.23606797749979,36,35,case_00075,345
0.8489727202260091,0.6119505008986804,2.0,0.7357022603955159,0.5404401145198809,1.4142135623730951,18,21,case_00014,171
0.5407279481355978,0.5106904889135575,1.4142135623730951,0.5502961158827728,0.5095823631605925,1.4142135623730951,48,47,case_00154,316
0.9338735318033351,0.71936820628073,2.23606797749979,0.9038112593864579,0.6998513228343087,2.23606797749979,75,77,case_00115,340
0.8301539628680136,0.7657904080854206,3.0,0.8896874713413302,0.767292573585275,3.0,142,127,case_00079,430
1.482842712474619,0.448528137423857,2.0,3.110448734197754,1.6571545804500372,7.0710678118654755,19,5,case_00086,376
1.1421271775846573,0.9799241769521997,3.605551275463989,1.6128504443999012,1.2966580658181304,4.242640687119285,46,34,case_00086,379
1.1078548870571907,1.1729070655162768,5.0,1.2303633777270468,1.2647289401612607,5.385164807134504,150,131,case_00113,424
0.5769230769230769,0.5665738408713936,2.0,0.6885618083164127,0.599346285098494,2.0,30,26,case_00194,170
0.8147208691207961,0.7017691254387405,2.8284271247461903,0.6837388663705584,0.5706177449835975,2.0,29,32,case_00125,186
0.8666666666666667,1.1585431464655178,5.0,0.6032172834471294,0.629835128610937,3.0,71,75,case_00134,373
1.0829488796376732,0.749610299850882,2.23606797749979,1.0306824861017108,0.675434772099953,2.0,54,49,case_00161,164
1.4375,1.539835624344365,5.0,1.6063747775612673,1.486281856925366,4.47213595499958,19,16,case_00134,322
0.6875,0.6817945071647321,2.0,0.6126007977866527,0.5213243578431459,1.4142135623730951,17,16,case_00075,361
0.8418146647712607,0.6428835739760701,2.23606797749979,0.8962162704727582,0.6600017929438932,2.8284271247461903,134,123,case_00079,433
0.772165448543846,0.651498407709102,2.8284271247461903,0.8227207355611265,0.6403804439681848,2.23606797749979,161,145,case_00079,400
0.6708271186953461,0.7185941354093761,3.0,0.6868346457693462,0.6591723366244193,2.8284271247461903,128,119,case_00134,347
0.8772298793890465,1.1271502733473826,6.324555320336759,0.9100999350864649,0.9369651408488588,5.0,194,175,case_00102,312
0.7806109795499774,0.665109492141752,2.23606797749979,1.6230829779654397,3.2810976283309277,17.204650534085253,265,232,case_00102,356
1.208482736115277,0.9961925843884701,4.0,1.3853047556744837,1.1271221842001804,5.0,190,159,case_00113,399
1.6781725989548082,1.6965203130412876,5.0,1.063752335293988,0.8987908035524876,3.1622776601683795,33,36,case_00113,320
0.6321972559483523,0.6318769093052637,3.0,0.702359795631553,0.7292573932577622,4.242640687119285,199,189,case_00102,331
1.1697852657278045,0.8655919887046434,2.23606797749979,1.4187763902371704,1.1122380835529708,3.605551275463989,20,17,case_00161,168
1.1344012679303088,1.474676990007157,5.830951894845301,0.614512809413747,0.5720944326361768,2.0,61,65,case_00133,168
0.8844924668921684,0.7025205655185645,2.23606797749979,0.9240449783912787,0.7390134490723842,2.8284271247461903,30,29,case_00194,166
1.1098935378316706,0.6766029168524855,2.23606797749979,0.9235930733530123,0.5664705449823476,2.0,23,29,case_00203,406
1.4694713361772351,1.085870862770997,5.0990195135927845,1.8496773818076908,1.3777591264252185,6.324555320336759,169,130,case_00113,354
0.7200287031208619,0.5739205116029671,2.0,0.8388790402785177,0.6933599175023523,3.605551275463989,103,92,case_00079,448
0.7410818510677891,0.7984136501116486,4.0,1.0121876766018725,1.10946423554074,5.656854249492381,184,150,case_00113,410
1.1005770095064422,0.6405871273819653,3.0,1.2686323356946332,0.931000791095505,6.708203932499369,84,74,case_00115,326
0.4,0.4898979485566356,1.0,0.5552284749830795,0.5701356627166005,1.4142135623730951,30,25,case_00194,169
0.7241379310344828,0.6896551724137931,2.0,0.7308662661126574,0.6334969392398705,2.0,31,29,case_00194,167
1.3566941738241591,1.251251740742678,4.0,1.2945173566049921,1.1245102582507238,3.605551275463989,67,64,case_00113,334
0.5435339791606236,0.5253564360759181,1.4142135623730951,0.609736980107868,0.5962327920885137,2.0,22,21,case_00033,173
2.0,0.0,2.0,3.515473300510443,0.9073398785551058,5.0,11,1,case_00194,180
0.5441941738241592,0.6255818900638356,2.0,0.5537772683748879,0.5834291392797064,2.0,34,32,case_00075,342
1.1986191648691191,0.9673991509280431,3.605551275463989,1.3707132607188324,1.0748642663506773,4.0,117,102,case_00134,339
0.7205450493309733,0.5365001171894321,2.0,0.702851895445316,0.5364861553545518,2.0,55,57,case_00133,134
0.7570215420946179,0.6403627504941375,2.23606797749979,0.8749289251399439,0.8333021205312062,4.47213595499958,187,178,case_00102,395
1.0401971337561229,0.726745770163797,2.8284271247461903,1.0130974075664056,0.7002144738927458,2.8284271247461903,60,59,case_00115,345
1.007769311327379,0.7841146585515643,3.0,1.162826912489578,0.8970486701890786,3.605551275463989,102,92,case_00134,334
1.5841858579870651,1.5342723131798182,5.0,0.8121320343559641,0.6636577120570836,2.0,20,22,case_00194,177
0.9150184105494048,0.6878125732653103,2.0,0.8910624095823512,0.6752834828642666,2.0,56,58,case_00154,322
0.6706761324332212,0.6233951178688117,2.23606797749979,1.413232490494951,3.1645398384832983,18.027756377319946,260,229,case_00102,357
0.6747546895706428,0.6413834855755891,2.0,0.6088570430859441,0.5647550561955456,1.4142135623730951,29,30,case_00125,185
0.5623166422234102,0.6389127035029801,2.0,0.671762423800379,0.6553853431047991,2.23606797749979,151,127,case_00079,363
0.4057971014492754,0.5197223500591625,2.0,0.577973529481959,0.6166298026400293,2.23606797749979,84,69,case_00161,152
0.9319035593728848,0.7788168950582338,3.0,0.928676855996095,0.6987886417178837,2.23606797749979,134,120,case_00113,428
1.675069861003654,1.1376031648853653,4.123105625617661,1.4964162451613061,1.0402725569031943,4.123105625617661,28,30,case_00014,177
0.8224044255835902,0.7466037734613714,3.0,1.0827594369224685,0.989279368238318,4.47213595499958,192,154,case_00113,386
