kidney_dice,kidney_jaccard,kidney_hd95,kidney_asd,tumor_dice,tumor_jaccard,tumor_hd95,tumor_asd
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.928923988153998,0.8672811059907835,4.0,0.7373493438387375,0.6746987951807228,0.509090909090909,3.605551275463989,1.5841858579870651
0.9628681177976952,0.928395061728395,1.0,0.5263157894736842,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7311827956989247,0.576271186440678,3.295259744757061,1.1331085580538236,1.0,1.0,0.0,0.0
0.9709302325581395,0.943502824858757,1.0,0.31666666666666665,1.0,1.0,0.0,0.0
0.979805927091529,0.9604113110539846,1.4142135623730951,0.3197142726221375,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9395604395604396,0.8860103626943006,3.605551275463989,1.2687070875734294,1.0,1.0,0.0,0.0
0.9519343493552169,0.9082774049217002,2.0,0.5360824742268041,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.932422171602126,0.8733997155049786,28.00134211135105,0.3438273161395446,0.9050847457627119,0.826625386996904,2.0,0.9150184105494048
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9218181818181819,0.8549747048903878,3.0,0.8589743589743589,1.0,1.0,0.0,0.0
0.9412541254125413,0.8890274314214464,4.24526624090133,0.5079000825144152,0.974559686888454,0.950381679389313,2.0,0.6706761324332212
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.9635701275045537,0.929701230228471,8.06225774829855,0.3735702260395516,0.8700564971751412,0.77,1.4142135623730951,0.6747546895706428
0.9399585921325052,0.88671875,1.0,0.5098039215686274,1.0,1.0,0.0,0.0
0.890282131661442,0.8022598870056498,2.8284271247461903,0.6010626962521941,0.9699248120300752,0.9416058394160584,2.0,0.5623166422234102
0.9247842170160296,0.8600917431192661,7.0,0.7814031113759053,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8963474827245804,0.8121645796064401,2.8284271247461903,1.2897596920218246,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.95836947094536,0.9200666111573689,1.4142135623730951,0.5208627916547873,0.9508571428571428,0.906318082788671,1.4142135623730951,0.4057971014492754
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.9453262786596119,0.8963210702341137,2.0,0.9319035593728848
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.945273631840796,0.8962264150943396,1.4142135623730951,0.5039076751167273,0.6966292134831461,0.5344827586206896,3.2879360111431213,1.675069861003654
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.9504577275175013,0.90559261159569,2.23606797749979,0.5337432203652853,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9302325581395349,0.8695652173913043,3.0,0.9880580245561107,1.0,1.0,0.0,0.0
0.9160601649684619,0.8451208594449419,4.47213595499958,1.198293392721212,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8951194184839044,0.8101503759398496,5.077032961426896,1.235673837429295,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9368635437881874,0.8812260536398467,2.23606797749979,1.1371567101593354,0.9557956777996071,0.9153339604891816,2.8284271247461903,0.8224044255835902
0.9665071770334929,0.9351851851851852,1.0,0.21212121212121213,1.0,1.0,0.0,0.0
0.9776699029126213,0.956315289648623,1.0,0.39836597261663037,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.9760153501758875,0.9531542785758901,1.4142135623730951,0.37735849056603776,1.0,1.0,0.0,0.0
0.9724508050089445,0.9463788300835655,1.4142135623730951,0.4953258018108523,0.9036144578313253,0.8241758241758241,2.0,0.9453558225289727
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9242310577644411,0.8591352859135286,2.23606797749979,1.0920329611450734,1.0,1.0,0.0,0.0
0.8644501278772379,0.7612612612612613,1.8242640687119218,0.7943679959493319,0.9779915464218044,0.9569309754706218,2.0,0.5972922404449236
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9148401006108516,0.8430463576158941,5.923928352680377,0.8384216725252035,0.9531275518536665,0.9104524180967238,3.0,0.8136522009157232
0.8848223896663079,0.7934362934362934,2.8284271247461903,0.6726244987167749,0.9633620689655172,0.9293139293139293,2.0,0.7049533351804281
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9455938697318008,0.8968023255813954,1.4142135623730951,0.563433151948377,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.759825327510917,0.6126760563380281,5.385164807134504,1.7010086871546228,0.5086206896551724,0.34104046242774566,4.109188309203679,1.86436202033635
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.959758551307847,0.9226305609284333,1.0,0.4372125131157172,0.9236947791164659,0.8582089552238806,1.0,0.5142857142857142
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9697766097240473,0.9413265306122449,1.0,0.5412403538010373,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.9338410280818658,0.8758928571428571,3.1622776601683795,0.7262344826067721,0.7311827956989247,0.576271186440678,2.6803373379345903,1.1352724000104768
0.7391304347826086,0.5862068965517241,2.23606797749979,1.093612987659271,1.0,1.0,0.0,0.0
0.5251989389920424,0.35611510791366907,6.0,2.311995284406741,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7807486631016043,0.6403508771929824,3.0,0.9327714473579487,1.0,1.0,0.0,0.0
0.9433727442439328,0.8928150765606596,7.0,0.5816380462911631,1.0,1.0,0.0,0.0
0.863013698630137,0.7590361445783133,2.0,0.6206896551724138,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9470672389127325,0.8994565217391305,2.0,0.7065461158827727,1.0,1.0,0.0,0.0
0.9046563192904656,0.8259109311740891,7.0,1.2077746551348296,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9635416666666666,0.9296482412060302,1.4142135623730951,0.31971971263449017,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9829571625978811,0.9664855072463768,1.0,0.3,1.0,1.0,0.0,0.0
0.8974789915966387,0.8140243902439024,2.0,0.8012493438828425,0.9818930041152263,0.9644300727566694,2.0,0.557829569181044
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9837642814191221,0.9680473372781065,1.0,0.25742574257425743,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8996763754045307,0.8176470588235294,1.4142135623730951,0.6853553390593274,1.0,1.0,0.0,0.0
0.967501692620176,0.9370491803278689,9.137464797715152,0.48120300751879697,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9308520343003102,0.8706484641638226,9.305319127198368,0.7331001327323042,0.9015979814970564,0.8208269525267994,2.8284271247461903,1.1828687731876057
0.9620328849028401,0.9268433179723502,1.0,0.4194560207551235,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9620615604867573,0.926896551724138,2.0,0.4212497400290508,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9628140703517588,0.9282945736434108,1.0,0.42857142857142855,1.0,1.0,0.0,0.0
0.9788550799381124,0.9585858585858585,2.884414755367792,0.44568837981459364,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9428076256499134,0.8918032786885246,2.2124611797498055,0.6388458519714577,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9278688524590164,0.8654434250764526,2.9742640687119275,0.4966164173572853,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9317773788150808,0.8722689075630252,1.4142135623730951,0.5420235643179242,0.9275675675675675,0.8649193548387096,2.0,0.8275919666078506
1.0,1.0,0.0,0.0,0.9671980941909474,0.9364797728885734,3.0892527130926104,0.8561023439892562
0.9657407407407408,0.9337511190689346,6.324555320336759,0.2980177162390233,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9228529839883551,0.8567567567567568,6.479394161199479,1.229634751582587,1.0,1.0,0.0,0.0
0.9784714747039828,0.9578503688092729,1.0,0.38341968911917096,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9805323798172427,0.9618082618862042,1.0,0.3842397901775642,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8302658486707567,0.7097902097902098,3.4282418293457426,1.364110378798856,1.0,1.0,0.0,0.0
0.9591439688715954,0.9214953271028037,2.0,0.4964809063666638,1.0,1.0,0.0,0.0
0.9240506329113924,0.8588235294117647,1.0,0.4634146341463415,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9142351900972591,0.8420195439739414,14.063961030678918,1.074614904059597,0.8671846096929338,0.7655127367733507,7.176093866162352,1.6704013184688071
0.9570552147239264,0.9176470588235294,1.0,0.38814723236982357,1.0,1.0,0.0,0.0
0.93296853625171,0.8743589743589744,1.6192388155425086,0.6262649536249386,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9350333940497875,0.8779931584948689,3.105480479109443,0.8890437359295466,1.0,1.0,0.0,0.0
0.9324894514767933,0.8735177865612648,2.0,0.45329161333802365,0.9356357927786499,0.8790560471976401,2.0,0.6133477633175917
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9588607594936709,0.9209726443768997,2.0,0.7002292510060176,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9691235059760956,0.9400966183574879,3.6573067104793533,0.7066995376150277,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9823232323232324,0.9652605459057072,1.0,0.32231404958677684,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9247311827956989,0.86,1.0,0.4722222222222222,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9685080020650491,0.938938938938939,1.4142135623730951,0.4537037037037037,1.0,1.0,0.0,0.0
0.9004065040650406,0.8188539741219963,2.8284271247461903,0.5435339791606236,0.9676558852950984,0.9373385012919897,2.0,0.5490575746104356
0.9176626826029216,0.8478527607361963,2.23606797749979,0.7416417399289758,0.9016949152542373,0.8209876543209876,3.0,0.8745060233058338
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9128305582761999,0.8396396396396396,2.8284271247461903,0.6536379596353343,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.6153846153846154,0.4444444444444444,3.7830532015051936,1.3407736472545666,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.934612031386225,0.8772504091653028,2.0,0.5920242717007754,1.0,1.0,0.0,0.0
0.9301204819277108,0.8693693693693694,1.4142135623730951,0.5434782608695652,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9687910643889619,0.9394711691621536,14.099548913285847,0.6025641025641025,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9299719887955182,0.8691099476439791,5.830951894845301,0.6254291075559014,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9393592677345538,0.8856526429341963,5.0990195135927845,0.3778651707710731,0.8794326241134752,0.7848101265822784,1.4142135623730951,0.734024269131373
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9720021130480718,0.9455292908530318,1.4142135623730951,0.4254076797510219,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9806835066864784,0.9620991253644315,1.0,0.367910977882663,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9412962334577536,0.889102564102564,10.774962035481302,0.869136235517412,0.9642716921868866,0.931008339651251,2.0,0.8860530058835054
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9353448275862069,0.8785425101214575,3.0,0.870799547585698,0.936810970691046,0.8811330298431967,3.0,1.1289173103375418
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9252295583734149,0.8608624898291294,2.0,0.7821610239360995,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9335219236209336,0.8753315649867374,2.23606797749979,0.49416023586735813,0.941921858500528,0.8902195608782435,2.0,0.5540540540540541
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.7893333333333333,0.6519823788546255,2.4433936790360264,0.7780390184433922
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8436830835117773,0.7296296296296296,2.23606797749979,0.9643000233953893,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7848101265822784,0.6458333333333334,3.1622776601683795,1.1303802482766696,0.9494262643433914,0.9037216828478964,2.0,0.8478671425394069
0.9681818181818181,0.9383259911894273,1.0,0.35903255238783965,1.0,1.0,0.0,0.0
0.907563025210084,0.8307692307692308,1.5,0.2608695652173913,1.0,1.0,0.0,0.0
0.9510353227771011,0.9066418950301904,2.0,0.5114540024702215,1.0,1.0,0.0,0.0
0.9838817998656817,0.9682749504296101,1.0,0.2607540087773769,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9561338289962825,0.915954415954416,2.1298373876248804,0.5877291234069303,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9681289838770154,0.9382267441860465,2.0,0.49699651794652405,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8832214765100671,0.7908653846153846,2.0,0.7421216536873251,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.962457337883959,0.9276315789473685,2.0,0.5040609172781676,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.9704515889239919,0.9425992779783393,2.0,0.5522586078173076,0.8457943925233645,0.7327935222672065,2.8284271247461903,1.202842712474619
0.9509906152241918,0.9065606361829026,2.23606797749979,0.7091176048347112,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.9606908874329958,0.9243553008595988,1.0,0.38545454545454544,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9275534441805225,0.8648947951273532,3.4725691908753014,1.0094797617115712,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.8927943760984183,0.8063492063492064,2.23606797749979,0.9433275601127472
0.9616752271829316,0.926179604261796,2.0,0.6546274169979694,1.0,1.0,0.0,0.0
0.9624228827818284,0.9275675675675675,1.4142135623730951,0.5321149575618758,1.0,1.0,0.0,0.0
0.9704230625233995,0.9425454545454546,1.0,0.613254833995939,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.9476006618863761,0.90041928721174,2.0,0.8201652377401214,0.6923076923076923,0.5294117647058824,2.8284271247461903,1.6699785807166132
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9016602809706258,0.8209302325581396,2.0,0.8555733992905966,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9838920330866348,0.9682947729220223,1.79497474683057,0.3767258898432212,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
0.9109792284866469,0.8365122615803815,2.2953038922244264,0.9338997860981935,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.921906990348055,0.855127509495388,2.0,0.5871439960712109,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9129901960784313,0.8399098083427283,3.684441020371187,0.6077521847567809,1.0,1.0,0.0,0.0
0.9514563106796117,0.9074074074074074,2.23606797749979,0.4902181402015594,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9783001808318263,0.9575221238938053,1.0,0.38621055271628774,1.0,1.0,0.0,0.0
0.9804123711340206,0.961577350859454,1.0,0.28186272662933126,1.0,1.0,0.0,0.0
0.9496659242761692,0.904156064461408,2.23606797749979,0.6422941147539694,0.8541666666666666,0.7454545454545455,2.0,0.5121951219512195
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
0.9620945681906995,0.9269578313253012,10.63014581273465,0.3241913398713364,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
0.9460243760882182,0.8975770925110133,2.23606797749979,0.6133249700939002,0.40540540540540543,0.2542372881355932,2.8284271247461903,1.1475422309809327
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9596697364242617,0.9224664224664225,8.018677324489563,0.34851706643001945,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,inf,inf
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9751062537947783,0.9514218009478673,1.0,0.41664137693168135,1.0,1.0,0.0,0.0
0.9594803587998763,0.9221165279429251,1.4142135623730951,0.47282608695652173,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,inf,inf,0.0,0.0,inf,inf
